Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-02-13 10:17:00-05:00,680.5499877929688,681.010009765625,680.5,680.8400268554688,217283,0.0,0.0,0.0
2026-02-13 10:18:00-05:00,680.8400268554688,681.3800048828125,680.6099853515625,681.30712890625,166788,0.0,0.0,0.0
2026-02-13 10:19:00-05:00,681.2999877929688,681.4000244140625,680.8200073242188,681.0075073242188,159773,0.0,0.0,0.0
2026-02-13 10:20:00-05:00,681.02001953125,682.1599731445312,680.8300170898438,681.9600219726562,294534,0.0,0.0,0.0
2026-02-13 10:21:00-05:00,681.9400024414062,682.010009765625,680.72998046875,681.0399780273438,185841,0.0,0.0,0.0
2026-02-13 10:22:00-05:00,681.010009765625,681.469970703125,680.4600219726562,680.6400146484375,189291,0.0,0.0,0.0
2026-02-13 10:23:00-05:00,680.6699829101562,681.3300170898438,680.5599975585938,681.2100219726562,185735,0.0,0.0,0.0
2026-02-13 10:24:00-05:00,681.2000122070312,681.530029296875,680.9000244140625,681.22998046875,123739,0.0,0.0,0.0
2026-02-13 10:25:00-05:00,681.25,681.9199829101562,681.1300048828125,681.780029296875,170887,0.0,0.0,0.0
2026-02-13 10:26:00-05:00,681.77001953125,682.239990234375,681.6099853515625,682.1699829101562,195443,0.0,0.0,0.0
2026-02-13 10:27:00-05:00,682.1599731445312,682.7999877929688,681.9099731445312,682.719970703125,214261,0.0,0.0,0.0
2026-02-13 10:28:00-05:00,682.719970703125,683.22998046875,682.4099731445312,683.22998046875,476550,0.0,0.0,0.0
2026-02-13 10:29:00-05:00,683.239990234375,683.3699951171875,682.7999877929688,682.9400024414062,258898,0.0,0.0,0.0
2026-02-13 10:30:00-05:00,682.9400024414062,683.8900146484375,682.8499755859375,683.8499755859375,257792,0.0,0.0,0.0
2026-02-13 10:31:00-05:00,683.8699951171875,683.8800048828125,683.3599853515625,683.4199829101562,258153,0.0,0.0,0.0
2026-02-13 10:32:00-05:00,683.4400024414062,683.989990234375,683.3800048828125,683.9600219726562,250092,0.0,0.0,0.0
2026-02-13 10:33:00-05:00,683.9600219726562,684.510009765625,683.9600219726562,684.4400024414062,369137,0.0,0.0,0.0
2026-02-13 10:34:00-05:00,684.4199829101562,684.4600219726562,684.0499877929688,684.1099853515625,231746,0.0,0.0,0.0
2026-02-13 10:35:00-05:00,684.0999755859375,684.4299926757812,683.8099975585938,684.39501953125,274157,0.0,0.0,0.0
2026-02-13 10:36:00-05:00,684.39501953125,684.5700073242188,684.1400146484375,684.5399780273438,225787,0.0,0.0,0.0
2026-02-13 10:37:00-05:00,684.5399780273438,684.5399780273438,684.1500244140625,684.2550048828125,218416,0.0,0.0,0.0
2026-02-13 10:38:00-05:00,684.2650146484375,684.27001953125,683.0250244140625,683.0599975585938,325969,0.0,0.0,0.0
2026-02-13 10:39:00-05:00,683.0599975585938,683.4099731445312,682.7999877929688,682.8900146484375,203490,0.0,0.0,0.0
2026-02-13 10:40:00-05:00,682.8599853515625,682.8800048828125,682.4400024414062,682.6900024414062,226813,0.0,0.0,0.0
2026-02-13 10:41:00-05:00,682.6900024414062,683.0,682.5499877929688,682.7899780273438,217410,0.0,0.0,0.0
2026-02-13 10:42:00-05:00,682.7750244140625,683.1699829101562,682.4000244140625,682.510009765625,255265,0.0,0.0,0.0
2026-02-13 10:43:00-05:00,682.510009765625,682.7999877929688,682.0900268554688,682.1599731445312,273701,0.0,0.0,0.0
2026-02-13 10:44:00-05:00,682.1500244140625,682.3499755859375,681.5499877929688,681.6500244140625,354030,0.0,0.0,0.0
2026-02-13 10:45:00-05:00,681.6699829101562,682.030029296875,681.5900268554688,681.9749755859375,299054,0.0,0.0,0.0
2026-02-13 10:46:00-05:00,681.9500122070312,682.2899780273438,680.9500122070312,681.0800170898438,361273,0.0,0.0,0.0
2026-02-13 10:47:00-05:00,681.0599975585938,681.3300170898438,680.8400268554688,681.1599731445312,274131,0.0,0.0,0.0
2026-02-13 10:48:00-05:00,681.1500244140625,681.4500122070312,681.0399780273438,681.0599975585938,240926,0.0,0.0,0.0
2026-02-13 10:49:00-05:00,681.0700073242188,681.1799926757812,680.7899780273438,681.1799926757812,219626,0.0,0.0,0.0
2026-02-13 10:50:00-05:00,681.1900024414062,681.719970703125,681.0900268554688,681.7000122070312,259198,0.0,0.0,0.0
2026-02-13 10:51:00-05:00,681.6799926757812,682.7100219726562,681.5599975585938,682.5499877929688,334123,0.0,0.0,0.0
2026-02-13 10:52:00-05:00,682.5499877929688,682.8200073242188,682.0999755859375,682.2949829101562,221758,0.0,0.0,0.0
2026-02-13 10:53:00-05:00,682.239990234375,682.75,682.2100219726562,682.5449829101562,154796,0.0,0.0,0.0
2026-02-13 10:54:00-05:00,682.5399780273438,682.8400268554688,682.5,682.5900268554688,143834,0.0,0.0,0.0
2026-02-13 10:55:00-05:00,682.6099853515625,683.2000122070312,682.530029296875,683.0449829101562,232173,0.0,0.0,0.0
2026-02-13 10:56:00-05:00,683.0599975585938,683.1199951171875,682.27001953125,682.3599853515625,174389,0.0,0.0,0.0
2026-02-13 10:57:00-05:00,682.3699951171875,682.9600219726562,682.3699951171875,682.6799926757812,168089,0.0,0.0,0.0
2026-02-13 10:58:00-05:00,682.6900024414062,682.9299926757812,682.6500244140625,682.739990234375,97195,0.0,0.0,0.0
2026-02-13 10:59:00-05:00,682.75,682.7999877929688,682.3300170898438,682.5202026367188,155664,0.0,0.0,0.0
2026-02-13 11:00:00-05:00,682.52001953125,682.969970703125,682.47998046875,682.8499755859375,157135,0.0,0.0,0.0
2026-02-13 11:01:00-05:00,682.8499755859375,683.1900024414062,682.5999755859375,683.14501953125,143429,0.0,0.0,0.0
2026-02-13 11:02:00-05:00,683.1699829101562,683.364990234375,682.8499755859375,682.9255981445312,185941,0.0,0.0,0.0
2026-02-13 11:03:00-05:00,682.9199829101562,683.280029296875,682.780029296875,683.2449951171875,99373,0.0,0.0,0.0
2026-02-13 11:04:00-05:00,683.2349853515625,683.469970703125,682.9603271484375,683.4249877929688,135146,0.0,0.0,0.0
2026-02-13 11:05:00-05:00,683.4099731445312,683.75,683.3200073242188,683.75,171179,0.0,0.0,0.0
2026-02-13 11:06:00-05:00,683.77001953125,684.1599731445312,683.5999755859375,684.0499877929688,202651,0.0,0.0,0.0
2026-02-13 11:07:00-05:00,684.0499877929688,684.1199951171875,683.5850219726562,683.780029296875,203315,0.0,0.0,0.0
2026-02-13 11:08:00-05:00,683.7899780273438,684.1649780273438,683.6900024414062,684.1599731445312,182195,0.0,0.0,0.0
2026-02-13 11:09:00-05:00,684.1599731445312,684.219970703125,683.8499755859375,683.989990234375,174649,0.0,0.0,0.0
2026-02-13 11:10:00-05:00,684.0,684.02001953125,683.1900024414062,683.2999877929688,265265,0.0,0.0,0.0
2026-02-13 11:11:00-05:00,683.3200073242188,683.4600219726562,683.094970703125,683.3499755859375,134233,0.0,0.0,0.0
2026-02-13 11:12:00-05:00,683.3599853515625,683.6400146484375,682.6900024414062,682.8150024414062,203740,0.0,0.0,0.0
2026-02-13 11:13:00-05:00,682.8300170898438,683.1099853515625,682.739990234375,683.0650024414062,109915,0.0,0.0,0.0
2026-02-13 11:14:00-05:00,683.0650024414062,683.5,683.0,683.4299926757812,138820,0.0,0.0,0.0
2026-02-13 11:15:00-05:00,683.4400024414062,683.5399780273438,683.25,683.4099731445312,121955,0.0,0.0,0.0
2026-02-13 11:16:00-05:00,683.3800048828125,683.77001953125,683.3099975585938,683.3800048828125,162840,0.0,0.0,0.0
2026-02-13 11:17:00-05:00,683.3699951171875,684.1599731445312,683.2899780273438,683.8699951171875,160949,0.0,0.0,0.0
2026-02-13 11:18:00-05:00,683.864990234375,683.9450073242188,683.5499877929688,683.6099853515625,112464,0.0,0.0,0.0
2026-02-13 11:19:00-05:00,683.6099853515625,683.6199951171875,683.0886840820312,683.1199951171875,118676,0.0,0.0,0.0
2026-02-13 11:20:00-05:00,683.1300048828125,683.4650268554688,682.5700073242188,682.5900268554688,175691,0.0,0.0,0.0
2026-02-13 11:21:00-05:00,682.5900268554688,682.7000122070312,682.3900146484375,682.6599731445312,153816,0.0,0.0,0.0
2026-02-13 11:22:00-05:00,682.6500244140625,682.75,682.489990234375,682.530029296875,122551,0.0,0.0,0.0
2026-02-13 11:23:00-05:00,682.5399780273438,682.7100219726562,681.8300170898438,681.8599853515625,239420,0.0,0.0,0.0
2026-02-13 11:24:00-05:00,681.85498046875,682.3900146484375,681.8499755859375,682.3699951171875,201698,0.0,0.0,0.0
2026-02-13 11:25:00-05:00,682.3699951171875,682.6099853515625,682.219970703125,682.5499877929688,166241,0.0,0.0,0.0
2026-02-13 11:26:00-05:00,682.5700073242188,683.1699829101562,682.3499755859375,683.0900268554688,174744,0.0,0.0,0.0
2026-02-13 11:27:00-05:00,683.1099853515625,683.7999877929688,682.9099731445312,683.7999877929688,200520,0.0,0.0,0.0
2026-02-13 11:28:00-05:00,683.8099975585938,683.9600219726562,683.5599975585938,683.760009765625,191508,0.0,0.0,0.0
2026-02-13 11:29:00-05:00,683.75,683.8699951171875,683.4099731445312,683.8200073242188,147796,0.0,0.0,0.0
2026-02-13 11:30:00-05:00,683.8099975585938,683.9400024414062,683.5800170898438,683.8099975585938,124235,0.0,0.0,0.0
2026-02-13 11:31:00-05:00,683.7899780273438,683.8900146484375,682.8699951171875,683.8599853515625,231531,0.0,0.0,0.0
2026-02-13 11:32:00-05:00,683.8400268554688,684.0599975585938,683.6599731445312,684.0399780273438,172621,0.0,0.0,0.0
2026-02-13 11:33:00-05:00,684.0399780273438,684.22998046875,683.8099975585938,684.1099853515625,158890,0.0,0.0,0.0
2026-02-13 11:34:00-05:00,684.114990234375,684.1599731445312,683.52001953125,683.8800048828125,194736,0.0,0.0,0.0
2026-02-13 11:35:00-05:00,683.8900146484375,683.9299926757812,683.719970703125,683.780029296875,209414,0.0,0.0,0.0
2026-02-13 11:36:00-05:00,683.7849731445312,684.1199951171875,683.75,684.1199951171875,207376,0.0,0.0,0.0
2026-02-13 11:37:00-05:00,684.1300048828125,684.22998046875,683.3099975585938,683.3300170898438,169507,0.0,0.0,0.0
2026-02-13 11:38:00-05:00,683.3099975585938,684.0800170898438,683.2899780273438,684.0800170898438,106106,0.0,0.0,0.0
2026-02-13 11:39:00-05:00,684.0800170898438,684.4500122070312,684.0599975585938,684.4400024414062,119395,0.0,0.0,0.0
2026-02-13 11:40:00-05:00,684.4299926757812,684.5399780273438,684.010009765625,684.4400024414062,162148,0.0,0.0,0.0
2026-02-13 11:41:00-05:00,684.4600219726562,684.47998046875,684.0977172851562,684.3900146484375,112258,0.0,0.0,0.0
2026-02-13 11:42:00-05:00,684.4000244140625,684.4000244140625,684.030029296875,684.25,116378,0.0,0.0,0.0
2026-02-13 11:43:00-05:00,684.2374877929688,684.6165161132812,683.9199829101562,684.4500122070312,118896,0.0,0.0,0.0
2026-02-13 11:44:00-05:00,684.4500122070312,684.5999755859375,684.4000244140625,684.5399780273438,84272,0.0,0.0,0.0
2026-02-13 11:45:00-05:00,684.530029296875,684.8599853515625,684.510009765625,684.77001953125,168935,0.0,0.0,0.0
2026-02-13 11:46:00-05:00,684.780029296875,684.989990234375,684.6900024414062,684.8197021484375,148686,0.0,0.0,0.0
2026-02-13 11:47:00-05:00,684.8099975585938,684.969970703125,684.5999755859375,684.9600219726562,140773,0.0,0.0,0.0
2026-02-13 11:48:00-05:00,684.9600219726562,684.969970703125,684.2899780273438,684.3599853515625,194722,0.0,0.0,0.0
2026-02-13 11:49:00-05:00,684.3590698242188,684.5599975585938,684.2899780273438,684.4299926757812,143730,0.0,0.0,0.0
2026-02-13 11:50:00-05:00,684.4249877929688,684.7999877929688,684.2100219726562,684.780029296875,131293,0.0,0.0,0.0
2026-02-13 11:51:00-05:00,684.7849731445312,685.010009765625,684.4500122070312,684.969970703125,138294,0.0,0.0,0.0
2026-02-13 11:52:00-05:00,684.969970703125,684.97998046875,684.5700073242188,684.5900268554688,94858,0.0,0.0,0.0
2026-02-13 11:53:00-05:00,684.6199951171875,684.8800048828125,684.5700073242188,684.7703247070312,93024,0.0,0.0,0.0
2026-02-13 11:54:00-05:00,684.77001953125,684.989990234375,684.6799926757812,684.989990234375,75146,0.0,0.0,0.0
2026-02-13 11:55:00-05:00,685.0,685.1199951171875,684.8800048828125,684.9475708007812,140826,0.0,0.0,0.0
2026-02-13 11:56:00-05:00,684.9400024414062,685.510009765625,684.9400024414062,685.3400268554688,216914,0.0,0.0,0.0
2026-02-13 11:57:00-05:00,685.3499755859375,685.3900146484375,685.1500244140625,685.239990234375,108592,0.0,0.0,0.0
2026-02-13 11:58:00-05:00,685.239990234375,685.3499755859375,685.0700073242188,685.0999755859375,93467,0.0,0.0,0.0
2026-02-13 11:59:00-05:00,685.1099853515625,685.1799926757812,684.75,684.75,133239,0.0,0.0,0.0
2026-02-13 12:00:00-05:00,684.75,684.8200073242188,684.47998046875,684.6900024414062,135036,0.0,0.0,0.0
2026-02-13 12:01:00-05:00,684.7000122070312,685.22998046875,684.7000122070312,685.219970703125,95325,0.0,0.0,0.0
2026-02-13 12:02:00-05:00,685.219970703125,685.25,684.9500122070312,685.1400146484375,79157,0.0,0.0,0.0
2026-02-13 12:03:00-05:00,685.1400146484375,685.4000244140625,684.97998046875,685.3599853515625,316674,0.0,0.0,0.0
2026-02-13 12:04:00-05:00,685.3599853515625,685.4299926757812,685.260009765625,685.2800903320312,119788,0.0,0.0,0.0
2026-02-13 12:05:00-05:00,685.2899780273438,685.5399780273438,685.260009765625,685.52001953125,116066,0.0,0.0,0.0
2026-02-13 12:06:00-05:00,685.52001953125,685.6300048828125,685.3400268554688,685.530029296875,128817,0.0,0.0,0.0
2026-02-13 12:07:00-05:00,685.530029296875,685.6699829101562,685.0399780273438,685.2750244140625,151636,0.0,0.0,0.0
2026-02-13 12:08:00-05:00,685.280029296875,685.4400024414062,685.1400146484375,685.1900024414062,81178,0.0,0.0,0.0
2026-02-13 12:09:00-05:00,685.2000122070312,685.3400268554688,685.1799926757812,685.2000122070312,72167,0.0,0.0,0.0
2026-02-13 12:10:00-05:00,685.2000122070312,685.47998046875,685.1849975585938,685.280029296875,93303,0.0,0.0,0.0
2026-02-13 12:11:00-05:00,685.2999877929688,685.469970703125,685.2999877929688,685.3300170898438,87821,0.0,0.0,0.0
2026-02-13 12:12:00-05:00,685.3400268554688,685.510009765625,685.2100219726562,685.4600219726562,129616,0.0,0.0,0.0
2026-02-13 12:13:00-05:00,685.469970703125,685.7349853515625,685.4600219726562,685.72998046875,123023,0.0,0.0,0.0
2026-02-13 12:14:00-05:00,685.72998046875,686.0499877929688,685.6599731445312,685.9600219726562,170550,0.0,0.0,0.0
2026-02-13 12:15:00-05:00,685.9600219726562,686.0,685.630126953125,685.6600952148438,162997,0.0,0.0,0.0
2026-02-13 12:16:00-05:00,685.6500244140625,685.719970703125,685.3800048828125,685.52001953125,131274,0.0,0.0,0.0
2026-02-13 12:17:00-05:00,685.52001953125,685.625,685.1599731445312,685.2899780273438,108632,0.0,0.0,0.0
2026-02-13 12:18:00-05:00,685.280029296875,685.2949829101562,684.8250122070312,685.02001953125,163853,0.0,0.0,0.0
2026-02-13 12:19:00-05:00,685.0399780273438,685.1849975585938,684.9600219726562,685.0599975585938,83997,0.0,0.0,0.0
2026-02-13 12:20:00-05:00,685.0625,685.5499877929688,684.97998046875,685.52001953125,165770,0.0,0.0,0.0
2026-02-13 12:21:00-05:00,685.5250244140625,685.9749755859375,685.4500122070312,685.780029296875,182549,0.0,0.0,0.0
2026-02-13 12:22:00-05:00,685.7999877929688,685.9249877929688,685.7349853515625,685.9249877929688,98035,0.0,0.0,0.0
2026-02-13 12:23:00-05:00,685.9299926757812,686.030029296875,685.760009765625,685.8250122070312,239830,0.0,0.0,0.0
2026-02-13 12:24:00-05:00,685.8200073242188,685.9299926757812,685.6900024414062,685.7650146484375,91531,0.0,0.0,0.0
2026-02-13 12:25:00-05:00,685.77001953125,685.8300170898438,685.2999877929688,685.7100219726562,296501,0.0,0.0,0.0
2026-02-13 12:26:00-05:00,685.7100219726562,685.739990234375,685.27001953125,685.4000244140625,88700,0.0,0.0,0.0
2026-02-13 12:27:00-05:00,685.4299926757812,685.6099853515625,685.3800048828125,685.5,99199,0.0,0.0,0.0
2026-02-13 12:28:00-05:00,685.5,685.7100219726562,685.3699951171875,685.6300048828125,79486,0.0,0.0,0.0
2026-02-13 12:29:00-05:00,685.6300048828125,685.7949829101562,685.3200073242188,685.364990234375,97185,0.0,0.0,0.0
2026-02-13 12:30:00-05:00,685.3800048828125,685.6500244140625,685.260009765625,685.5900268554688,152528,0.0,0.0,0.0
2026-02-13 12:31:00-05:00,685.5800170898438,686.0700073242188,685.5700073242188,686.0599975585938,145653,0.0,0.0,0.0
2026-02-13 12:32:00-05:00,686.0449829101562,686.0700073242188,685.7899780273438,685.7899780273438,138463,0.0,0.0,0.0
2026-02-13 12:33:00-05:00,685.7579956054688,685.9749755859375,685.75,685.89501953125,118920,0.0,0.0,0.0
2026-02-13 12:34:00-05:00,685.9000244140625,686.010009765625,685.780029296875,685.8400268554688,89430,0.0,0.0,0.0
2026-02-13 12:35:00-05:00,685.8499755859375,686.0499877929688,685.72998046875,686.02001953125,113815,0.0,0.0,0.0
2026-02-13 12:36:00-05:00,686.030029296875,686.0499877929688,685.8499755859375,685.905029296875,70258,0.0,0.0,0.0
2026-02-13 12:37:00-05:00,685.9099731445312,686.0,685.760009765625,685.7999877929688,112126,0.0,0.0,0.0
2026-02-13 12:38:00-05:00,685.7999877929688,685.9099731445312,685.5700073242188,685.7000122070312,89415,0.0,0.0,0.0
2026-02-13 12:39:00-05:00,685.7150268554688,685.969970703125,685.6500244140625,685.9650268554688,92764,0.0,0.0,0.0
2026-02-13 12:40:00-05:00,685.9400024414062,686.0499877929688,685.8499755859375,685.989990234375,98975,0.0,0.0,0.0
2026-02-13 12:41:00-05:00,685.969970703125,686.22998046875,685.9500122070312,686.1900024414062,336375,0.0,0.0,0.0
2026-02-13 12:42:00-05:00,686.2100219726562,686.280029296875,685.9500122070312,686.0,122261,0.0,0.0,0.0
2026-02-13 12:43:00-05:00,686.010009765625,686.0599975585938,685.8400268554688,685.9600219726562,91603,0.0,0.0,0.0
2026-02-13 12:44:00-05:00,685.9600219726562,685.9849853515625,685.6799926757812,685.6900024414062,103486,0.0,0.0,0.0
2026-02-13 12:45:00-05:00,685.6799926757812,685.760009765625,685.489990234375,685.594970703125,129836,0.0,0.0,0.0
2026-02-13 12:46:00-05:00,685.5999755859375,685.9600219726562,685.5999755859375,685.8200073242188,105739,0.0,0.0,0.0
2026-02-13 12:47:00-05:00,685.8099975585938,685.8699951171875,685.489990234375,685.530029296875,75241,0.0,0.0,0.0
2026-02-13 12:48:00-05:00,685.5399780273438,685.8599853515625,685.4299926757812,685.8599853515625,126111,0.0,0.0,0.0
2026-02-13 12:49:00-05:00,685.8400268554688,686.0499877929688,685.72998046875,685.9749755859375,96555,0.0,0.0,0.0
2026-02-13 12:50:00-05:00,685.969970703125,685.969970703125,685.719970703125,685.9099731445312,87408,0.0,0.0,0.0
2026-02-13 12:51:00-05:00,685.9000244140625,685.97998046875,685.5599975585938,685.6901245117188,129808,0.0,0.0,0.0
2026-02-13 12:52:00-05:00,685.7000122070312,685.9099731445312,685.6699829101562,685.7999877929688,63468,0.0,0.0,0.0
2026-02-13 12:53:00-05:00,685.7999877929688,685.8200073242188,685.5499877929688,685.5750122070312,55750,0.0,0.0,0.0
2026-02-13 12:54:00-05:00,685.5800170898438,685.635009765625,685.3099975585938,685.5001220703125,85158,0.0,0.0,0.0
2026-02-13 12:55:00-05:00,685.5,685.6099853515625,685.2100219726562,685.24609375,123706,0.0,0.0,0.0
2026-02-13 12:56:00-05:00,685.25,685.4249877929688,684.989990234375,685.3474731445312,236272,0.0,0.0,0.0
2026-02-13 12:57:00-05:00,685.3800048828125,685.3900146484375,685.0999755859375,685.1500244140625,92289,0.0,0.0,0.0
2026-02-13 12:58:00-05:00,685.1599731445312,685.288330078125,685.0499267578125,685.1500244140625,93926,0.0,0.0,0.0
2026-02-13 12:59:00-05:00,685.1599731445312,685.22998046875,684.8599853515625,685.0999755859375,135827,0.0,0.0,0.0
2026-02-13 13:00:00-05:00,685.0999755859375,685.3699951171875,685.0800170898438,685.1799926757812,112890,0.0,0.0,0.0
2026-02-13 13:01:00-05:00,685.1699829101562,685.1799926757812,684.5900268554688,684.5999755859375,156125,0.0,0.0,0.0
2026-02-13 13:02:00-05:00,684.6002807617188,684.9000244140625,684.52001953125,684.6400146484375,162976,0.0,0.0,0.0
2026-02-13 13:03:00-05:00,684.6400146484375,684.760009765625,684.3599853515625,684.7000122070312,222086,0.0,0.0,0.0
2026-02-13 13:04:00-05:00,684.7100219726562,684.75,684.3800048828125,684.4600219726562,110531,0.0,0.0,0.0
2026-02-13 13:05:00-05:00,684.4600219726562,684.5900268554688,684.0900268554688,684.3400268554688,290915,0.0,0.0,0.0
2026-02-13 13:06:00-05:00,684.344970703125,684.719970703125,684.3300170898438,684.489990234375,137904,0.0,0.0,0.0
2026-02-13 13:07:00-05:00,684.47998046875,684.8099975585938,684.4400024414062,684.5020751953125,114113,0.0,0.0,0.0
2026-02-13 13:08:00-05:00,684.510009765625,684.91650390625,684.510009765625,684.8200073242188,135230,0.0,0.0,0.0
2026-02-13 13:09:00-05:00,684.8200073242188,684.9600219726562,684.7100219726562,684.719970703125,96256,0.0,0.0,0.0
2026-02-13 13:10:00-05:00,684.719970703125,685.2410278320312,684.719970703125,685.219970703125,121011,0.0,0.0,0.0
2026-02-13 13:11:00-05:00,685.219970703125,685.4500122070312,685.1199951171875,685.4349975585938,111603,0.0,0.0,0.0
2026-02-13 13:12:00-05:00,685.4400024414062,685.47998046875,685.1699829101562,685.25,125101,0.0,0.0,0.0
