Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-02-12 10:13:00-05:00,692.7100219726562,692.969970703125,692.6400146484375,692.9099731445312,125749,0.0,0.0,0.0
2026-02-12 10:14:00-05:00,692.9249877929688,693.3900146484375,692.8699951171875,693.3800048828125,226635,0.0,0.0,0.0
2026-02-12 10:15:00-05:00,693.3699951171875,693.5,693.0399780273438,693.3800048828125,243517,0.0,0.0,0.0
2026-02-12 10:16:00-05:00,693.3800048828125,693.6199951171875,693.1699829101562,693.6099853515625,184518,0.0,0.0,0.0
2026-02-12 10:17:00-05:00,693.5999755859375,693.5999755859375,693.1699829101562,693.1900024414062,141172,0.0,0.0,0.0
2026-02-12 10:18:00-05:00,693.1950073242188,693.4149780273438,692.9199829101562,693.1508178710938,156516,0.0,0.0,0.0
2026-02-12 10:19:00-05:00,693.155029296875,693.2999877929688,692.7899780273438,692.8099975585938,118841,0.0,0.0,0.0
2026-02-12 10:20:00-05:00,692.8099975585938,693.27197265625,692.8099975585938,693.0,107494,0.0,0.0,0.0
2026-02-12 10:21:00-05:00,693.030029296875,693.0900268554688,692.5499877929688,692.5599975585938,176199,0.0,0.0,0.0
2026-02-12 10:22:00-05:00,692.530029296875,693.72998046875,692.510009765625,693.52001953125,266044,0.0,0.0,0.0
2026-02-12 10:23:00-05:00,693.52001953125,693.5250244140625,692.9849853515625,693.0499877929688,173468,0.0,0.0,0.0
2026-02-12 10:24:00-05:00,693.0750122070312,693.1500244140625,692.905029296875,693.0399780273438,153820,0.0,0.0,0.0
2026-02-12 10:25:00-05:00,693.0549926757812,693.239990234375,692.8800048828125,693.030029296875,130569,0.0,0.0,0.0
2026-02-12 10:26:00-05:00,693.030029296875,693.0399780273438,692.7050170898438,693.0050048828125,124130,0.0,0.0,0.0
2026-02-12 10:27:00-05:00,692.9949951171875,693.1500244140625,692.75,693.010009765625,103986,0.0,0.0,0.0
2026-02-12 10:28:00-05:00,693.010009765625,693.3499755859375,692.9099731445312,693.239990234375,133455,0.0,0.0,0.0
2026-02-12 10:29:00-05:00,693.22998046875,693.25,692.8400268554688,693.0650024414062,146179,0.0,0.0,0.0
2026-02-12 10:30:00-05:00,693.0800170898438,693.47998046875,692.9299926757812,693.4099731445312,180010,0.0,0.0,0.0
2026-02-12 10:31:00-05:00,693.385009765625,693.4000244140625,692.8699951171875,692.919921875,112270,0.0,0.0,0.0
2026-02-12 10:32:00-05:00,692.9199829101562,693.0,692.39501953125,692.47998046875,169589,0.0,0.0,0.0
2026-02-12 10:33:00-05:00,692.489990234375,692.5399780273438,692.1400146484375,692.1849975585938,134220,0.0,0.0,0.0
2026-02-12 10:34:00-05:00,692.1900024414062,692.3599853515625,691.9299926757812,691.9550170898438,159513,0.0,0.0,0.0
2026-02-12 10:35:00-05:00,691.9500122070312,692.155029296875,691.9299926757812,691.9500122070312,174334,0.0,0.0,0.0
2026-02-12 10:36:00-05:00,691.9400024414062,691.9400024414062,691.6500244140625,691.7949829101562,351659,0.0,0.0,0.0
2026-02-12 10:37:00-05:00,691.7999267578125,691.9000244140625,691.47998046875,691.489990234375,257510,0.0,0.0,0.0
2026-02-12 10:38:00-05:00,691.5,691.52001953125,690.989990234375,691.22998046875,365257,0.0,0.0,0.0
2026-02-12 10:39:00-05:00,691.219970703125,691.25,690.97998046875,691.14501953125,243194,0.0,0.0,0.0
2026-02-12 10:40:00-05:00,691.14501953125,691.3150024414062,690.719970703125,690.72998046875,262209,0.0,0.0,0.0
2026-02-12 10:41:00-05:00,690.719970703125,690.9199829101562,690.530029296875,690.5850219726562,295228,0.0,0.0,0.0
2026-02-12 10:42:00-05:00,690.5800170898438,690.8400268554688,690.39501953125,690.719970703125,430656,0.0,0.0,0.0
2026-02-12 10:43:00-05:00,690.7100219726562,690.97998046875,690.5,690.5,431274,0.0,0.0,0.0
2026-02-12 10:44:00-05:00,690.510009765625,690.6500244140625,690.3200073242188,690.3800048828125,238234,0.0,0.0,0.0
2026-02-12 10:45:00-05:00,690.3699951171875,690.8099975585938,690.239990234375,690.7999877929688,285790,0.0,0.0,0.0
2026-02-12 10:46:00-05:00,690.7899780273438,690.9000244140625,690.5599975585938,690.72998046875,302903,0.0,0.0,0.0
2026-02-12 10:47:00-05:00,690.719970703125,690.8250122070312,690.5499877929688,690.8049926757812,174591,0.0,0.0,0.0
2026-02-12 10:48:00-05:00,690.8099975585938,690.8400268554688,690.22998046875,690.260009765625,194780,0.0,0.0,0.0
2026-02-12 10:49:00-05:00,690.25,690.64990234375,690.22998046875,690.501220703125,235176,0.0,0.0,0.0
2026-02-12 10:50:00-05:00,690.5050048828125,690.5999755859375,690.1900024414062,690.2100219726562,182657,0.0,0.0,0.0
2026-02-12 10:51:00-05:00,690.2100830078125,690.7999877929688,690.1799926757812,690.6900024414062,183523,0.0,0.0,0.0
2026-02-12 10:52:00-05:00,690.6799926757812,690.7100219726562,690.1099853515625,690.1400146484375,217927,0.0,0.0,0.0
2026-02-12 10:53:00-05:00,690.1300048828125,690.25,690.0,690.0700073242188,210165,0.0,0.0,0.0
2026-02-12 10:54:00-05:00,690.0750122070312,690.0850219726562,689.510009765625,689.510009765625,298438,0.0,0.0,0.0
2026-02-12 10:55:00-05:00,689.52001953125,689.6500244140625,689.3099975585938,689.3300170898438,348764,0.0,0.0,0.0
2026-02-12 10:56:00-05:00,689.330078125,689.4099731445312,689.1400146484375,689.2999877929688,260854,0.0,0.0,0.0
2026-02-12 10:57:00-05:00,689.2999877929688,689.47998046875,688.9299926757812,689.0800170898438,286284,0.0,0.0,0.0
2026-02-12 10:58:00-05:00,689.0700073242188,689.260009765625,688.7598876953125,688.8200073242188,376226,0.0,0.0,0.0
2026-02-12 10:59:00-05:00,688.8099975585938,688.8800048828125,688.5850219726562,688.6500244140625,342040,0.0,0.0,0.0
2026-02-12 11:00:00-05:00,688.6500244140625,688.760009765625,688.3099975585938,688.5900268554688,498782,0.0,0.0,0.0
2026-02-12 11:01:00-05:00,688.5999755859375,688.6011962890625,688.364990234375,688.3800048828125,301474,0.0,0.0,0.0
2026-02-12 11:02:00-05:00,688.3800048828125,688.4149780273438,688.0700073242188,688.2000122070312,409448,0.0,0.0,0.0
2026-02-12 11:03:00-05:00,688.2000122070312,688.8049926757812,688.1900024414062,688.469970703125,620417,0.0,0.0,0.0
2026-02-12 11:04:00-05:00,688.469970703125,688.510009765625,687.969970703125,688.1400146484375,321299,0.0,0.0,0.0
2026-02-12 11:05:00-05:00,688.139892578125,688.27001953125,687.4400024414062,687.4600219726562,428747,0.0,0.0,0.0
2026-02-12 11:06:00-05:00,687.4500122070312,687.4500122070312,687.1799926757812,687.2069702148438,384796,0.0,0.0,0.0
2026-02-12 11:07:00-05:00,687.2000122070312,687.4299926757812,686.8499755859375,687.2999877929688,686840,0.0,0.0,0.0
2026-02-12 11:08:00-05:00,687.2999877929688,687.5598754882812,687.219970703125,687.4199829101562,459449,0.0,0.0,0.0
2026-02-12 11:09:00-05:00,687.4249877929688,687.5800170898438,686.989990234375,687.0399780273438,491679,0.0,0.0,0.0
2026-02-12 11:10:00-05:00,687.030029296875,687.1599731445312,686.5800170898438,686.5900268554688,482082,0.0,0.0,0.0
2026-02-12 11:11:00-05:00,686.594970703125,686.9299926757812,686.4000244140625,686.4000244140625,427750,0.0,0.0,0.0
2026-02-12 11:12:00-05:00,686.4000244140625,686.5599975585938,686.1199951171875,686.5,414757,0.0,0.0,0.0
2026-02-12 11:13:00-05:00,686.510009765625,686.5399780273438,686.1099853515625,686.1849975585938,575834,0.0,0.0,0.0
2026-02-12 11:14:00-05:00,686.1799926757812,686.3800048828125,686.0399780273438,686.3200073242188,443224,0.0,0.0,0.0
2026-02-12 11:15:00-05:00,686.3187255859375,686.469970703125,685.6599731445312,685.6799926757812,510188,0.0,0.0,0.0
2026-02-12 11:16:00-05:00,685.6799926757812,685.75,685.3800048828125,685.6099853515625,416957,0.0,0.0,0.0
2026-02-12 11:17:00-05:00,685.5999755859375,686.0999755859375,685.5599975585938,685.8300170898438,491786,0.0,0.0,0.0
2026-02-12 11:18:00-05:00,685.8200073242188,685.9600219726562,685.1900024414062,685.2000122070312,506568,0.0,0.0,0.0
2026-02-12 11:19:00-05:00,685.1900024414062,685.5900268554688,685.125,685.5349731445312,394166,0.0,0.0,0.0
2026-02-12 11:20:00-05:00,685.530029296875,685.6099853515625,684.760009765625,684.780029296875,531310,0.0,0.0,0.0
2026-02-12 11:21:00-05:00,684.7899780273438,685.0999755859375,684.594970703125,684.7150268554688,602440,0.0,0.0,0.0
2026-02-12 11:22:00-05:00,684.7100219726562,684.9500122070312,684.4400024414062,684.5,640812,0.0,0.0,0.0
2026-02-12 11:23:00-05:00,684.5,685.469970703125,684.5,685.4400024414062,572919,0.0,0.0,0.0
2026-02-12 11:24:00-05:00,685.4500122070312,685.6900024414062,684.989990234375,685.030029296875,749318,0.0,0.0,0.0
2026-02-12 11:25:00-05:00,685.02001953125,685.1099853515625,684.469970703125,684.489990234375,490216,0.0,0.0,0.0
2026-02-12 11:26:00-05:00,684.47998046875,684.75,684.3099975585938,684.4299926757812,452784,0.0,0.0,0.0
2026-02-12 11:27:00-05:00,684.4299926757812,684.8300170898438,684.155029296875,684.8099975585938,558476,0.0,0.0,0.0
2026-02-12 11:28:00-05:00,684.8099975585938,684.8499755859375,684.260009765625,684.3400268554688,424114,0.0,0.0,0.0
2026-02-12 11:29:00-05:00,684.3300170898438,684.3800048828125,683.5750122070312,683.5999755859375,869699,0.0,0.0,0.0
2026-02-12 11:30:00-05:00,683.594970703125,684.0499877929688,683.5250244140625,683.8300170898438,719749,0.0,0.0,0.0
2026-02-12 11:31:00-05:00,683.8300170898438,684.0999755859375,683.5399780273438,683.9500122070312,489748,0.0,0.0,0.0
2026-02-12 11:32:00-05:00,683.9500122070312,684.8900146484375,683.9299926757812,684.7899780273438,685521,0.0,0.0,0.0
2026-02-12 11:33:00-05:00,684.7999877929688,685.0499877929688,684.3300170898438,684.5599975585938,542726,0.0,0.0,0.0
2026-02-12 11:34:00-05:00,684.5599975585938,684.9099731445312,684.3400268554688,684.530029296875,408739,0.0,0.0,0.0
2026-02-12 11:35:00-05:00,684.530029296875,685.0250244140625,684.4000244140625,684.9600219726562,471106,0.0,0.0,0.0
2026-02-12 11:36:00-05:00,684.969970703125,685.8099975585938,684.719970703125,685.7999877929688,579193,0.0,0.0,0.0
2026-02-12 11:37:00-05:00,685.8099975585938,685.8200073242188,684.9600219726562,685.5399780273438,351683,0.0,0.0,0.0
2026-02-12 11:38:00-05:00,685.5311889648438,685.6199951171875,684.9099731445312,685.1749877929688,299616,0.0,0.0,0.0
2026-02-12 11:39:00-05:00,685.1749877929688,685.6500244140625,685.0599975585938,685.5800170898438,312984,0.0,0.0,0.0
2026-02-12 11:40:00-05:00,685.5800170898438,685.7999877929688,685.25,685.344970703125,309334,0.0,0.0,0.0
2026-02-12 11:41:00-05:00,685.3499755859375,685.72998046875,685.239990234375,685.6400146484375,220426,0.0,0.0,0.0
2026-02-12 11:42:00-05:00,685.6500244140625,685.7100219726562,685.2949829101562,685.52001953125,203599,0.0,0.0,0.0
2026-02-12 11:43:00-05:00,685.5150146484375,685.8400268554688,685.2100219726562,685.6799926757812,265733,0.0,0.0,0.0
2026-02-12 11:44:00-05:00,685.6799926757812,685.6799926757812,684.72998046875,684.9199829101562,292694,0.0,0.0,0.0
2026-02-12 11:45:00-05:00,684.9199829101562,685.3499755859375,684.8400268554688,685.1749877929688,294270,0.0,0.0,0.0
2026-02-12 11:46:00-05:00,685.1599731445312,685.3599853515625,684.27001953125,684.4000244140625,330958,0.0,0.0,0.0
2026-02-12 11:47:00-05:00,684.3900146484375,684.9299926757812,684.260009765625,684.260009765625,513728,0.0,0.0,0.0
2026-02-12 11:48:00-05:00,684.27001953125,684.4000244140625,684.0800170898438,684.1199951171875,213462,0.0,0.0,0.0
2026-02-12 11:49:00-05:00,684.1300048828125,684.7000122070312,684.0499877929688,684.52001953125,280756,0.0,0.0,0.0
2026-02-12 11:50:00-05:00,684.5,684.8264770507812,684.219970703125,684.364990234375,232099,0.0,0.0,0.0
2026-02-12 11:51:00-05:00,684.3900146484375,684.9099731445312,684.1799926757812,684.47998046875,263105,0.0,0.0,0.0
2026-02-12 11:52:00-05:00,684.47998046875,684.6400146484375,684.1599731445312,684.4000244140625,159256,0.0,0.0,0.0
2026-02-12 11:53:00-05:00,684.4000244140625,684.4000244140625,684.0900268554688,684.2899780273438,212338,0.0,0.0,0.0
2026-02-12 11:54:00-05:00,684.280029296875,684.4600219726562,683.8900146484375,684.2000122070312,276936,0.0,0.0,0.0
2026-02-12 11:55:00-05:00,684.2100219726562,684.6900024414062,684.1900024414062,684.6900024414062,279909,0.0,0.0,0.0
2026-02-12 11:56:00-05:00,684.7000122070312,684.75,684.1699829101562,684.2899780273438,205400,0.0,0.0,0.0
2026-02-12 11:57:00-05:00,684.27001953125,684.510009765625,684.1950073242188,684.2999877929688,150615,0.0,0.0,0.0
2026-02-12 11:58:00-05:00,684.2999877929688,684.5499877929688,684.2249755859375,684.5,164835,0.0,0.0,0.0
2026-02-12 11:59:00-05:00,684.5,684.6900024414062,684.25,684.6400146484375,184759,0.0,0.0,0.0
2026-02-12 12:00:00-05:00,684.6300048828125,684.6400146484375,683.719970703125,683.739990234375,346558,0.0,0.0,0.0
2026-02-12 12:01:00-05:00,683.739990234375,683.8350219726562,683.3800048828125,683.52001953125,384309,0.0,0.0,0.0
2026-02-12 12:02:00-05:00,683.52001953125,684.469970703125,683.489990234375,684.469970703125,368797,0.0,0.0,0.0
2026-02-12 12:03:00-05:00,684.47998046875,684.6699829101562,684.1234741210938,684.219970703125,306996,0.0,0.0,0.0
2026-02-12 12:04:00-05:00,684.219970703125,684.4600219726562,684.135009765625,684.4099731445312,194240,0.0,0.0,0.0
2026-02-12 12:05:00-05:00,684.4000244140625,684.4500122070312,683.6900024414062,683.7100219726562,165148,0.0,0.0,0.0
2026-02-12 12:06:00-05:00,683.7100219726562,684.7899780273438,683.5800170898438,684.6799926757812,273046,0.0,0.0,0.0
2026-02-12 12:07:00-05:00,684.6599731445312,684.8599853515625,684.3200073242188,684.8087768554688,257913,0.0,0.0,0.0
2026-02-12 12:08:00-05:00,684.7949829101562,684.8400268554688,684.1199951171875,684.2150268554688,169751,0.0,0.0,0.0
2026-02-12 12:09:00-05:00,684.1799926757812,685.0999755859375,684.1099853515625,684.8200073242188,236618,0.0,0.0,0.0
2026-02-12 12:10:00-05:00,684.8099975585938,684.8400268554688,684.0999755859375,684.2000122070312,174225,0.0,0.0,0.0
2026-02-12 12:11:00-05:00,684.1799926757812,684.280029296875,683.77001953125,683.8012084960938,166592,0.0,0.0,0.0
2026-02-12 12:12:00-05:00,683.7999877929688,684.0050048828125,683.6300048828125,683.6699829101562,171860,0.0,0.0,0.0
2026-02-12 12:13:00-05:00,683.6699829101562,684.0,683.6199951171875,683.9299926757812,144758,0.0,0.0,0.0
2026-02-12 12:14:00-05:00,683.9199829101562,684.25,683.719970703125,683.8400268554688,171602,0.0,0.0,0.0
2026-02-12 12:15:00-05:00,683.7999877929688,684.1046752929688,683.6799926757812,683.7100219726562,124395,0.0,0.0,0.0
2026-02-12 12:16:00-05:00,683.6900024414062,684.1400146484375,683.5700073242188,684.0800170898438,147003,0.0,0.0,0.0
2026-02-12 12:17:00-05:00,684.0800170898438,684.0800170898438,683.4710083007812,683.5399780273438,167640,0.0,0.0,0.0
2026-02-12 12:18:00-05:00,683.5599975585938,683.6699829101562,683.4600219726562,683.6300048828125,159828,0.0,0.0,0.0
2026-02-12 12:19:00-05:00,683.6400146484375,683.8400268554688,683.52001953125,683.52001953125,181048,0.0,0.0,0.0
2026-02-12 12:20:00-05:00,683.510009765625,684.4000244140625,683.510009765625,684.3049926757812,214783,0.0,0.0,0.0
2026-02-12 12:21:00-05:00,684.2999877929688,684.4349975585938,684.0900268554688,684.3900146484375,175841,0.0,0.0,0.0
2026-02-12 12:22:00-05:00,684.3800048828125,684.7899780273438,684.2249755859375,684.780029296875,172197,0.0,0.0,0.0
2026-02-12 12:23:00-05:00,684.77001953125,685.030029296875,684.6900024414062,684.9749755859375,176390,0.0,0.0,0.0
2026-02-12 12:24:00-05:00,684.969970703125,684.989990234375,684.7100219726562,684.875,190464,0.0,0.0,0.0
2026-02-12 12:25:00-05:00,684.8699951171875,684.969970703125,684.530029296875,684.8499755859375,470288,0.0,0.0,0.0
2026-02-12 12:26:00-05:00,684.8599853515625,685.0499877929688,684.6099853515625,684.8150024414062,453430,0.0,0.0,0.0
2026-02-12 12:27:00-05:00,684.8099975585938,685.0499877929688,684.7000122070312,684.9600219726562,176832,0.0,0.0,0.0
2026-02-12 12:28:00-05:00,684.969970703125,685.27001953125,684.9000244140625,684.989990234375,312594,0.0,0.0,0.0
2026-02-12 12:29:00-05:00,685.0,685.0250244140625,683.8800048828125,684.1199951171875,388147,0.0,0.0,0.0
2026-02-12 12:30:00-05:00,684.0999755859375,684.6699829101562,683.9650268554688,684.155029296875,327868,0.0,0.0,0.0
2026-02-12 12:31:00-05:00,684.1599731445312,684.2899780273438,683.9299926757812,683.97998046875,182937,0.0,0.0,0.0
2026-02-12 12:32:00-05:00,683.969970703125,684.1199951171875,683.8800048828125,684.0,141975,0.0,0.0,0.0
2026-02-12 12:33:00-05:00,683.989990234375,684.760009765625,683.969970703125,684.75,178813,0.0,0.0,0.0
2026-02-12 12:34:00-05:00,684.77001953125,684.8099975585938,684.4600219726562,684.6900024414062,110293,0.0,0.0,0.0
2026-02-12 12:35:00-05:00,684.6799926757812,684.9849853515625,684.6699829101562,684.8099975585938,118189,0.0,0.0,0.0
2026-02-12 12:36:00-05:00,684.8200073242188,685.1599731445312,684.760009765625,685.0599975585938,140445,0.0,0.0,0.0
2026-02-12 12:37:00-05:00,685.0599975585938,685.4299926757812,685.0499877929688,685.27001953125,199210,0.0,0.0,0.0
2026-02-12 12:38:00-05:00,685.280029296875,685.5750122070312,684.9600219726562,685.0700073242188,184477,0.0,0.0,0.0
2026-02-12 12:39:00-05:00,685.0700073242188,685.3300170898438,684.77001953125,684.8200073242188,262724,0.0,0.0,0.0
2026-02-12 12:40:00-05:00,684.8300170898438,685.1599731445312,684.530029296875,685.1099853515625,148185,0.0,0.0,0.0
2026-02-12 12:41:00-05:00,685.1099853515625,685.2100219726562,684.8250122070312,684.8300170898438,154139,0.0,0.0,0.0
2026-02-12 12:42:00-05:00,684.8300170898438,685.0399169921875,684.77001953125,684.9500122070312,109687,0.0,0.0,0.0
2026-02-12 12:43:00-05:00,684.9299926757812,685.2899780273438,684.905029296875,685.1400146484375,112821,0.0,0.0,0.0
2026-02-12 12:44:00-05:00,685.1400146484375,685.3699951171875,685.0399780273438,685.1099853515625,122586,0.0,0.0,0.0
2026-02-12 12:45:00-05:00,685.1099853515625,685.239990234375,684.97998046875,685.0599975585938,96050,0.0,0.0,0.0
2026-02-12 12:46:00-05:00,685.0800170898438,685.3989868164062,684.4849853515625,684.5050048828125,218244,0.0,0.0,0.0
2026-02-12 12:47:00-05:00,684.5,684.75,684.489990234375,684.5700073242188,107253,0.0,0.0,0.0
2026-02-12 12:48:00-05:00,684.5599975585938,684.6599731445312,684.1199951171875,684.1400146484375,141036,0.0,0.0,0.0
2026-02-12 12:49:00-05:00,684.1500244140625,684.5900268554688,684.1500244140625,684.4349975585938,105173,0.0,0.0,0.0
2026-02-12 12:50:00-05:00,684.4400024414062,684.9099731445312,684.25,684.2899780273438,481027,0.0,0.0,0.0
2026-02-12 12:51:00-05:00,684.3099975585938,684.5900268554688,684.2000122070312,684.2100830078125,115540,0.0,0.0,0.0
2026-02-12 12:52:00-05:00,684.219970703125,684.3900146484375,684.1300048828125,684.1900024414062,109269,0.0,0.0,0.0
2026-02-12 12:53:00-05:00,684.2000122070312,684.280029296875,683.6199951171875,683.625,180059,0.0,0.0,0.0
2026-02-12 12:54:00-05:00,683.6300048828125,683.7899780273438,683.5399780273438,683.739990234375,141497,0.0,0.0,0.0
2026-02-12 12:55:00-05:00,683.719970703125,684.02001953125,683.719970703125,683.9099731445312,115262,0.0,0.0,0.0
2026-02-12 12:56:00-05:00,683.9099731445312,683.9249877929688,683.4199829101562,683.4600219726562,122237,0.0,0.0,0.0
2026-02-12 12:57:00-05:00,683.4600219726562,683.489990234375,683.0700073242188,683.1900024414062,207625,0.0,0.0,0.0
2026-02-12 12:58:00-05:00,683.1699829101562,683.2100219726562,683.0499877929688,683.1199951171875,107378,0.0,0.0,0.0
2026-02-12 12:59:00-05:00,683.1300048828125,683.1900024414062,682.9500122070312,682.989990234375,160664,0.0,0.0,0.0
2026-02-12 13:00:00-05:00,682.989990234375,683.02001953125,682.47998046875,682.75,316914,0.0,0.0,0.0
2026-02-12 13:01:00-05:00,682.75,683.1199951171875,682.7349853515625,683.0999755859375,126548,0.0,0.0,0.0
2026-02-12 13:02:00-05:00,683.0800170898438,683.6099853515625,682.969970703125,683.2000122070312,222812,0.0,0.0,0.0
2026-02-12 13:03:00-05:00,683.2100219726562,683.239990234375,682.7999877929688,682.8800048828125,132079,0.0,0.0,0.0
2026-02-12 13:04:00-05:00,682.8599853515625,683.3499755859375,682.8099975585938,683.1500244140625,172607,0.0,0.0,0.0
2026-02-12 13:05:00-05:00,683.1599731445312,683.47998046875,683.08349609375,683.3900146484375,141045,0.0,0.0,0.0
2026-02-12 13:06:00-05:00,683.3900146484375,683.5125122070312,683.1900024414062,683.4500122070312,164788,0.0,0.0,0.0
2026-02-12 13:07:00-05:00,683.469970703125,684.1199951171875,683.4299926757812,683.9500122070312,298178,0.0,0.0,0.0
2026-02-12 13:08:00-05:00,683.9600219726562,684.030029296875,683.280029296875,683.2999877929688,129848,0.0,0.0,0.0
2026-02-12 13:09:00-05:00,683.3200073242188,683.5499877929688,683.2999877929688,683.3699951171875,82883,0.0,0.0,0.0
2026-02-12 13:10:00-05:00,683.3900146484375,683.4299926757812,683.0800170898438,683.3699951171875,90263,0.0,0.0,0.0
2026-02-12 13:11:00-05:00,683.3400268554688,683.52001953125,683.1599731445312,683.5,102374,0.0,0.0,0.0
2026-02-12 13:12:00-05:00,683.52001953125,683.5499877929688,683.280029296875,683.4099731445312,90879,0.0,0.0,0.0
