contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration
SPY260220P00475000,2026-02-11 16:07:40+00:00,475.0,0.02,0.01,0.02,0.01,100.0,2.0,79345,0.73437765625,False,REGULAR,USD,put,2026-02-20
SPY260220P00480000,2026-02-12 18:05:09+00:00,480.0,0.02,0.01,0.02,0.01,100.0,1081.0,77562,0.710940390625,False,REGULAR,USD,put,2026-02-20
SPY260220P00485000,2026-02-12 18:15:47+00:00,485.0,0.02,0.01,0.02,0.01,100.0,200.0,3047,0.6953155468750001,False,REGULAR,USD,put,2026-02-20
SPY260220P00490000,2026-02-12 19:22:16+00:00,490.0,0.02,0.01,0.02,0.01,100.0,3.0,7026,0.6718782812500002,False,REGULAR,USD,put,2026-02-20
SPY260220P00495000,2026-02-11 18:44:12+00:00,495.0,0.01,0.01,0.02,0.0,0.0,1140.0,2295,0.6562534375000001,False,REGULAR,USD,put,2026-02-20
SPY260220P00500000,2026-02-12 20:12:11+00:00,500.0,0.01,0.01,0.02,0.0,0.0,11.0,19046,0.632816171875,False,REGULAR,USD,put,2026-02-20
SPY260220P00505000,2026-02-11 14:30:01+00:00,505.0,0.01,0.01,0.02,0.0,0.0,2.0,6502,0.6171913281250001,False,REGULAR,USD,put,2026-02-20
SPY260220P00510000,2026-02-12 18:06:14+00:00,510.0,0.03,0.01,0.02,0.02,200.0,526.0,9564,0.5976602734375001,False,REGULAR,USD,put,2026-02-20
SPY260220P00515000,2026-02-12 19:04:09+00:00,515.0,0.03,0.02,0.03,0.01,50.0,1.0,3960,0.6054726953125001,False,REGULAR,USD,put,2026-02-20
SPY260220P00520000,2026-02-12 19:20:00+00:00,520.0,0.02,0.02,0.03,0.0,0.0,66.0,21794,0.585941640625,False,REGULAR,USD,put,2026-02-20
SPY260220P00525000,2026-02-12 19:07:00+00:00,525.0,0.04,0.02,0.03,0.02,100.0,132.0,155690,0.5664105859375,False,REGULAR,USD,put,2026-02-20
SPY260220P00530000,2026-02-12 18:28:21+00:00,530.0,0.04,0.02,0.03,0.02,100.0,46.0,154939,0.5468795312500001,False,REGULAR,USD,put,2026-02-20
SPY260220P00535000,2026-02-12 16:04:58+00:00,535.0,0.04,0.03,0.04,0.01,33.333336,5.0,1459,0.5449264257812501,False,REGULAR,USD,put,2026-02-20
SPY260220P00540000,2026-02-12 19:09:03+00:00,540.0,0.04,0.03,0.04,0.01,33.333336,19.0,7036,0.52539537109375,False,REGULAR,USD,put,2026-02-20
SPY260220P00545000,2026-02-12 19:07:31+00:00,545.0,0.05,0.03,0.04,0.020000001,66.66668,40.0,5318,0.507817421875,False,REGULAR,USD,put,2026-02-20
SPY260220P00550000,2026-02-12 18:18:58+00:00,550.0,0.05,0.04,0.05,0.020000001,66.66668,702.0,35148,0.500005,False,REGULAR,USD,put,2026-02-20
SPY260220P00555000,2026-02-12 19:33:02+00:00,555.0,0.04,0.04,0.05,0.02,100.0,221.0,4887,0.48633326171875,False,REGULAR,USD,put,2026-02-20
SPY260220P00560000,2026-02-12 18:47:35+00:00,560.0,0.07,0.04,0.05,0.030000001,75.0,59.0,4122,0.46680220703125,False,REGULAR,USD,put,2026-02-20
SPY260220P00565000,2026-02-12 20:14:05+00:00,565.0,0.05,0.05,0.06,0.010000002,25.000004,41.0,5042,0.45508357421875,False,REGULAR,USD,put,2026-02-20
SPY260220P00570000,2026-02-12 18:20:39+00:00,570.0,0.09,0.06,0.07,0.050000004,125.000015,38.0,6069,0.44336494140625,False,REGULAR,USD,put,2026-02-20
SPY260220P00575000,2026-02-12 18:09:41+00:00,575.0,0.1,0.06,0.07,0.060000002,150.0,76.0,80702,0.42383388671875,False,REGULAR,USD,put,2026-02-20
SPY260220P00580000,2026-02-12 19:34:50+00:00,580.0,0.07,0.07,0.08,0.02,40.0,457.0,95513,0.411138701171875,False,REGULAR,USD,put,2026-02-20
SPY260220P00585000,2026-02-12 19:34:04+00:00,585.0,0.09,0.07,0.08,-0.009999998,-9.999997,118.0,18321,0.39160764648437496,False,REGULAR,USD,put,2026-02-20
SPY260220P00590000,2026-02-12 20:11:02+00:00,590.0,0.09,0.08,0.09,0.040000003,80.00001,962.0,7509,0.37695935546875,False,REGULAR,USD,put,2026-02-20
SPY260220P00591000,2026-02-12 17:01:32+00:00,591.0,0.12,0.08,0.09,0.06,100.0,89.0,1040,0.37305314453125,False,REGULAR,USD,put,2026-02-20
SPY260220P00592000,2026-02-12 15:02:20+00:00,592.0,0.05,0.09,0.1,-0.009999998,-16.666662,104.0,212,0.37402969726562496,False,REGULAR,USD,put,2026-02-20
SPY260220P00593000,2026-02-12 18:20:39+00:00,593.0,0.14,0.09,0.1,0.08,133.33333,465.0,223,0.370123486328125,False,REGULAR,USD,put,2026-02-20
SPY260220P00594000,2026-02-11 15:36:47+00:00,594.0,0.09,0.09,0.1,0.0,0.0,16.0,105,0.366217275390625,False,REGULAR,USD,put,2026-02-20
SPY260220P00595000,2026-02-12 17:04:02+00:00,595.0,0.13,0.09,0.1,0.059999995,85.71428,66.0,9122,0.362311064453125,False,REGULAR,USD,put,2026-02-20
SPY260220P00596000,2026-02-12 17:09:09+00:00,596.0,0.15,0.09,0.1,0.09,150.0,49.0,296,0.358404853515625,False,REGULAR,USD,put,2026-02-20
SPY260220P00597000,2026-02-12 20:00:03+00:00,597.0,0.1,0.1,0.11,0.009999998,11.111108,359.0,327,0.358404853515625,False,REGULAR,USD,put,2026-02-20
SPY260220P00598000,2026-02-12 18:20:39+00:00,598.0,0.16,0.1,0.11,0.08,100.0,79.0,35,0.3544986425781249,False,REGULAR,USD,put,2026-02-20
SPY260220P00599000,2026-02-12 18:34:55+00:00,599.0,0.16,0.1,0.11,0.059999995,59.999996,17.0,102,0.3505924316406249,False,REGULAR,USD,put,2026-02-20
SPY260220P00600000,2026-02-12 20:13:49+00:00,600.0,0.11,0.1,0.11,0.04,66.666664,4345.0,27531,0.34668622070312494,False,REGULAR,USD,put,2026-02-20
SPY260220P00601000,2026-02-12 16:03:19+00:00,601.0,0.1,0.1,0.11,0.0,0.0,9.0,267,0.34229173339843744,False,REGULAR,USD,put,2026-02-20
SPY260220P00602000,2026-02-12 18:58:05+00:00,602.0,0.13,0.11,0.12,0.019999996,18.181814,17.0,2,0.34180345703125,False,REGULAR,USD,put,2026-02-20
SPY260220P00603000,2026-02-12 20:18:48+00:00,603.0,0.12,0.11,0.12,0.029999994,19.999994,1072.0,313,0.33789724609375,False,REGULAR,USD,put,2026-02-20
SPY260220P00604000,2026-02-12 16:25:53+00:00,604.0,0.17,0.11,0.12,0.040000007,30.769236,8.0,302,0.33399103515625,False,REGULAR,USD,put,2026-02-20
SPY260220P00605000,2026-02-12 19:05:37+00:00,605.0,0.15,0.12,0.13,0.07000001,87.500015,490.0,33401,0.33350275878906255,False,REGULAR,USD,put,2026-02-20
SPY260220P00606000,2026-02-12 18:52:38+00:00,606.0,0.15,0.12,0.13,0.030000009,25.000008,11.0,420,0.32910827148437494,False,REGULAR,USD,put,2026-02-20
SPY260220P00607000,2026-02-11 15:48:06+00:00,607.0,0.12,0.12,0.13,0.0,0.0,21.0,91,0.32520206054687495,False,REGULAR,USD,put,2026-02-20
SPY260220P00608000,2026-02-12 19:44:49+00:00,608.0,0.14,0.12,0.13,0.020000003,16.66667,5.0,41,0.32129584960937496,False,REGULAR,USD,put,2026-02-20
SPY260220P00609000,2026-02-12 19:44:18+00:00,609.0,0.14,0.13,0.14,0.060000002,75.0,503.0,590,0.32031929687499994,False,REGULAR,USD,put,2026-02-20
SPY260220P00610000,2026-02-12 20:05:15+00:00,610.0,0.13,0.13,0.14,0.029999994,29.999992,1148.0,44374,0.31641308593749995,False,REGULAR,USD,put,2026-02-20
SPY260220P00611000,2026-02-12 19:42:58+00:00,611.0,0.14,0.14,0.15,-0.019999996,-12.499997,502.0,506,0.3154365332031249,False,REGULAR,USD,put,2026-02-20
SPY260220P00612000,2026-02-12 18:32:10+00:00,612.0,0.22,0.14,0.15,0.08,57.142857,42.0,710,0.3110420458984374,False,REGULAR,USD,put,2026-02-20
SPY260220P00613000,2026-02-12 16:32:22+00:00,613.0,0.24,0.14,0.15,0.099999994,71.428566,91.0,155,0.30713583496093744,False,REGULAR,USD,put,2026-02-20
SPY260220P00614000,2026-02-12 18:32:10+00:00,614.0,0.23,0.14,0.15,0.10000001,76.92309,124.0,130,0.30274134765625,False,REGULAR,USD,put,2026-02-20
SPY260220P00615000,2026-02-12 19:50:31+00:00,615.0,0.15,0.15,0.16,0.060000002,66.666664,148.0,17724,0.301764794921875,False,REGULAR,USD,put,2026-02-20
SPY260220P00616000,2026-02-12 17:57:10+00:00,616.0,0.23,0.15,0.16,0.08,53.333332,43.0,584,0.2973703076171874,False,REGULAR,USD,put,2026-02-20
SPY260220P00617000,2026-02-12 17:59:20+00:00,617.0,0.27,0.16,0.17,0.16000001,145.45456,11.0,112,0.295905478515625,False,REGULAR,USD,put,2026-02-20
SPY260220P00618000,2026-02-12 19:19:39+00:00,618.0,0.18,0.16,0.17,0.0,0.0,193.0,57,0.2915109912109374,False,REGULAR,USD,put,2026-02-20
SPY260220P00619000,2026-02-12 16:34:12+00:00,619.0,0.23,0.17,0.18,0.14,155.55554,153.0,1016,0.29004616210937495,False,REGULAR,USD,put,2026-02-20
SPY260220P00620000,2026-02-12 19:51:05+00:00,620.0,0.16,0.17,0.18,0.059999995,59.999996,3080.0,33305,0.28565167480468745,False,REGULAR,USD,put,2026-02-20
SPY260220P00621000,2026-02-12 18:56:25+00:00,621.0,0.23,0.18,0.19,0.11000001,91.66668,185.0,94,0.2836985693359374,False,REGULAR,USD,put,2026-02-20
SPY260220P00622000,2026-02-12 18:20:39+00:00,622.0,0.3,0.19,0.2,0.18,150.0,51.0,52,0.28174546386718746,False,REGULAR,USD,put,2026-02-20
SPY260220P00623000,2026-02-12 20:01:19+00:00,623.0,0.18,0.2,0.21,0.010000005,5.8823557,36.0,408,0.2795482202148437,False,REGULAR,USD,put,2026-02-20
SPY260220P00624000,2026-02-12 20:02:50+00:00,624.0,0.19,0.2,0.21,0.08,72.72727,367.0,388,0.27539787109374997,False,REGULAR,USD,put,2026-02-20
SPY260220P00625000,2026-02-12 20:14:56+00:00,625.0,0.21,0.21,0.22,0.099999994,99.999985,686.0,26992,0.27295648925781246,False,REGULAR,USD,put,2026-02-20
SPY260220P00626000,2026-02-12 18:34:28+00:00,626.0,0.33,0.21,0.22,0.22000001,200.00002,65.0,375,0.26856200195312496,False,REGULAR,USD,put,2026-02-20
SPY260220P00627000,2026-02-12 19:15:04+00:00,627.0,0.28,0.22,0.23,0.15,115.38463,574.0,161,0.2661206201171875,False,REGULAR,USD,put,2026-02-20
SPY260220P00628000,2026-02-12 20:13:11+00:00,628.0,0.24,0.23,0.24,0.08,50.0,141.0,130,0.26367923828125,False,REGULAR,USD,put,2026-02-20
SPY260220P00629000,2026-02-12 19:15:02+00:00,629.0,0.3,0.23,0.24,0.17000002,130.76926,788.0,702,0.25928475097656256,False,REGULAR,USD,put,2026-02-20
SPY260220P00630000,2026-02-12 20:13:11+00:00,630.0,0.26,0.26,0.27,0.109999985,73.33332,7163.0,34603,0.2600171655273438,False,REGULAR,USD,put,2026-02-20
SPY260220P00631000,2026-02-12 19:30:43+00:00,631.0,0.29,0.27,0.28,0.14999999,107.14285,1026.0,1645,0.25708750732421876,False,REGULAR,USD,put,2026-02-20
SPY260220P00632000,2026-02-12 19:31:40+00:00,632.0,0.3,0.26,0.27,0.16000001,114.28573,196.0,1123,0.2512281909179687,False,REGULAR,USD,put,2026-02-20
SPY260220P00633000,2026-02-12 18:32:10+00:00,633.0,0.44,0.29,0.3,0.109999985,33.333324,661.0,2719,0.2512281909179687,False,REGULAR,USD,put,2026-02-20
SPY260220P00634000,2026-02-12 18:28:27+00:00,634.0,0.46,0.29,0.3,0.3,187.50002,782.0,2302,0.24658956542968752,False,REGULAR,USD,put,2026-02-20
SPY260220P00635000,2026-02-12 19:50:02+00:00,635.0,0.29,0.32,0.33,0.13,81.25,2802.0,13989,0.24634542724609376,False,REGULAR,USD,put,2026-02-20
SPY260220P00636000,2026-02-12 18:35:18+00:00,636.0,0.49,0.34,0.35,0.18,58.064514,737.0,1553,0.24439232177734377,False,REGULAR,USD,put,2026-02-20
SPY260220P00637000,2026-02-12 19:58:25+00:00,637.0,0.33,0.34,0.35,0.110000014,50.000008,533.0,2331,0.23975369628906246,False,REGULAR,USD,put,2026-02-20
SPY260220P00638000,2026-02-12 19:58:25+00:00,638.0,0.35,0.37,0.38,0.14999999,74.99999,832.0,3373,0.2387771435546875,False,REGULAR,USD,put,2026-02-20
SPY260220P00639000,2026-02-12 19:55:21+00:00,639.0,0.36,0.38,0.4,0.18,99.99999,384.0,4190,0.23633576171874998,False,REGULAR,USD,put,2026-02-20
SPY260220P00640000,2026-02-12 20:18:01+00:00,640.0,0.41,0.39,0.4,0.21,105.0,14636.0,44562,0.23169713623046873,False,REGULAR,USD,put,2026-02-20
SPY260220P00641000,2026-02-12 19:58:43+00:00,641.0,0.4,0.43,0.45,0.21000001,110.52631,691.0,7884,0.23218541259765624,False,REGULAR,USD,put,2026-02-20
SPY260220P00642000,2026-02-12 19:49:59+00:00,642.0,0.4,0.45,0.46,0.19000001,90.476204,1479.0,2324,0.22840127075195313,False,REGULAR,USD,put,2026-02-20
SPY260220P00643000,2026-02-12 19:58:25+00:00,643.0,0.45,0.48,0.49,0.19,73.07693,4890.0,5720,0.2264481652832031,False,REGULAR,USD,put,2026-02-20
SPY260220P00644000,2026-02-12 19:59:54+00:00,644.0,0.46,0.5,0.51,0.23,100.0,1800.0,10814,0.22339643798828124,False,REGULAR,USD,put,2026-02-20
SPY260220P00645000,2026-02-12 20:12:11+00:00,645.0,0.53,0.53,0.54,0.27999997,111.999985,14397.0,36294,0.2211991943359375,False,REGULAR,USD,put,2026-02-20
SPY260220P00646000,2026-02-12 19:59:34+00:00,646.0,0.53,0.56,0.57,0.28999996,120.83331,2389.0,23827,0.21875781249999998,False,REGULAR,USD,put,2026-02-20
SPY260220P00647000,2026-02-12 19:59:26+00:00,647.0,0.57,0.59,0.6,0.26999998,89.99999,1701.0,2393,0.2161943615722656,False,REGULAR,USD,put,2026-02-20
SPY260220P00648000,2026-02-12 19:08:52+00:00,648.0,0.56,0.62,0.63,0.27,93.103455,5494.0,19638,0.2135088415527344,False,REGULAR,USD,put,2026-02-20
SPY260220P00649000,2026-02-12 20:02:50+00:00,649.0,0.59,0.66,0.67,0.29999998,103.44827,1453.0,19258,0.21131159790039059,False,REGULAR,USD,put,2026-02-20
SPY260220P00650000,2026-02-12 20:17:23+00:00,650.0,0.72,0.72,0.73,0.38000003,111.76472,19623.0,74472,0.21033504516601562,False,REGULAR,USD,put,2026-02-20
SPY260220P00651000,2026-02-12 20:15:05+00:00,651.0,0.73,0.77,0.78,0.41000003,128.12502,1810.0,10914,0.20838193969726557,False,REGULAR,USD,put,2026-02-20
SPY260220P00652000,2026-02-12 20:18:48+00:00,652.0,0.83,0.83,0.84,0.45,118.42105,2014.0,18549,0.20691711059570309,False,REGULAR,USD,put,2026-02-20
SPY260220P00653000,2026-02-12 19:29:40+00:00,653.0,0.77,0.87,0.88,0.38,97.4359,1770.0,26201,0.20386538330078124,False,REGULAR,USD,put,2026-02-20
SPY260220P00654000,2026-02-12 20:18:49+00:00,654.0,0.95,0.94,0.95,0.52,120.93023,3452.0,10040,0.20252262329101559,False,REGULAR,USD,put,2026-02-20
SPY260220P00655000,2026-02-12 20:10:24+00:00,655.0,1.0,1.02,1.04,0.55,122.22223,9488.0,53531,0.20179020874023437,False,REGULAR,USD,put,2026-02-20
SPY260220P00656000,2026-02-12 20:14:55+00:00,656.0,1.01,1.1,1.11,0.54999995,119.5652,20217.0,14372,0.19977606872558595,False,REGULAR,USD,put,2026-02-20
SPY260220P00657000,2026-02-12 20:14:55+00:00,657.0,1.08,1.17,1.19,0.58000004,116.00001,1368.0,25702,0.19800606689453126,False,REGULAR,USD,put,2026-02-20
SPY260220P00658000,2026-02-12 20:10:58+00:00,658.0,1.24,1.23,1.24,0.73,143.13725,38763.0,41264,0.19446606323242188,False,REGULAR,USD,put,2026-02-20
SPY260220P00659000,2026-02-12 20:18:14+00:00,659.0,1.27,1.28,1.29,0.69,118.96552,1198.0,24421,0.1909260595703125,False,REGULAR,USD,put,2026-02-20
SPY260220P00660000,2026-02-12 20:17:32+00:00,660.0,1.38,1.37,1.39,0.8,137.93105,19330.0,72903,0.18927812683105472,False,REGULAR,USD,put,2026-02-20
SPY260220P00661000,2026-02-12 20:18:49+00:00,661.0,1.51,1.53,1.54,0.84999996,128.78787,1246.0,22921,0.18946123046875002,False,REGULAR,USD,put,2026-02-20
SPY260220P00662000,2026-02-12 20:14:55+00:00,662.0,1.5,1.56,1.57,0.83,123.88059,3163.0,37233,0.18433432861328125,False,REGULAR,USD,put,2026-02-20
SPY260220P00663000,2026-02-12 20:03:58+00:00,663.0,1.55,1.65,1.67,0.80999994,109.45945,16409.0,27843,0.18189294677734374,False,REGULAR,USD,put,2026-02-20
SPY260220P00664000,2026-02-12 20:12:09+00:00,664.0,1.77,1.77,1.79,0.96,118.51852,1820.0,3445,0.17993984130859375,False,REGULAR,USD,put,2026-02-20
SPY260220P00665000,2026-02-12 20:17:00+00:00,665.0,1.91,1.91,1.93,1.0799999,130.12047,5249.0,45458,0.1783529431152344,False,REGULAR,USD,put,2026-02-20
SPY260220P00666000,2026-02-12 20:13:36+00:00,666.0,2.01,2.01,2.03,1.11,123.333336,2434.0,3324,0.1749960430908203,False,REGULAR,USD,put,2026-02-20
SPY260220P00667000,2026-02-12 20:14:50+00:00,667.0,2.1,2.19,2.21,1.1099999,112.1212,69703.0,27345,0.17408052490234377,False,REGULAR,USD,put,2026-02-20
SPY260220P00668000,2026-02-12 20:14:06+00:00,668.0,2.25,2.31,2.33,1.2,114.28573,4178.0,3702,0.17078465942382814,False,REGULAR,USD,put,2026-02-20
SPY260220P00669000,2026-02-12 20:18:48+00:00,669.0,2.54,2.57,2.59,1.4399999,130.90909,1743.0,4331,0.17151707397460939,False,REGULAR,USD,put,2026-02-20
SPY260220P00670000,2026-02-12 20:18:56+00:00,670.0,2.74,2.73,2.75,1.52,124.590164,27913.0,85247,0.16877051940917973,False,REGULAR,USD,put,2026-02-20
SPY260220P00671000,2026-02-12 20:14:55+00:00,671.0,2.7,2.88,2.89,1.5500001,134.78261,1127.0,6112,0.16510844665527347,False,REGULAR,USD,put,2026-02-20
SPY260220P00672000,2026-02-12 20:16:49+00:00,672.0,2.99,3.06,3.08,1.55,107.638885,1481.0,6208,0.16254499572753905,False,REGULAR,USD,put,2026-02-20
SPY260220P00673000,2026-02-12 20:17:12+00:00,673.0,3.17,3.19,3.21,1.6800001,112.75168,1999.0,4439,0.15796740478515625,False,REGULAR,USD,put,2026-02-20
SPY260220P00674000,2026-02-12 20:14:05+00:00,674.0,3.3,3.48,3.51,1.6999999,106.25,1673.0,5342,0.1575401629638672,False,REGULAR,USD,put,2026-02-20
SPY260220P00675000,2026-02-12 20:18:24+00:00,675.0,3.62,3.72,3.74,1.8899999,109.24854,26898.0,61335,0.15479360839843753,False,REGULAR,USD,put,2026-02-20
SPY260220P00676000,2026-02-12 20:14:11+00:00,676.0,3.78,3.92,3.95,1.97,108.83978,1811.0,3304,0.1511315356445313,False,REGULAR,USD,put,2026-02-20
SPY260220P00677000,2026-02-12 20:12:06+00:00,677.0,4.04,4.13,4.16,2.09,107.179474,4298.0,7703,0.14704222106933595,False,REGULAR,USD,put,2026-02-20
SPY260220P00678000,2026-02-12 20:16:55+00:00,678.0,4.4,4.51,4.54,2.3200002,111.538475,7185.0,12811,0.14664549652099607,False,REGULAR,USD,put,2026-02-20
SPY260220P00679000,2026-02-12 20:14:55+00:00,679.0,4.47,4.68,4.7,2.1699998,94.347824,2143.0,3762,0.14038945556640625,False,REGULAR,USD,put,2026-02-20
SPY260220P00680000,2026-02-12 20:19:00+00:00,680.0,5.08,5.07,5.1,2.6599998,109.91735,22541.0,43591,0.13935186828613283,False,REGULAR,USD,put,2026-02-20
SPY260220P00681000,2026-02-12 20:11:49+00:00,681.0,5.24,5.28,5.31,2.5899997,97.73583,2389.0,5805,0.13324841369628904,False,REGULAR,USD,put,2026-02-20
SPY260220P00682000,2026-02-12 20:18:51+00:00,682.0,5.7,5.62,5.66,3.0299997,113.48313,2694.0,4560,0.12983047912597656,True,REGULAR,USD,put,2026-02-20
SPY260220P00683000,2026-02-12 20:07:54+00:00,683.0,5.6,5.91,5.94,2.6599998,90.47619,4954.0,4113,0.12406271453857423,True,REGULAR,USD,put,2026-02-20
SPY260220P00684000,2026-02-12 20:16:24+00:00,684.0,6.3,6.35,6.39,3.2400002,105.88236,3646.0,4089,0.12156029815673827,True,REGULAR,USD,put,2026-02-20
SPY260220P00685000,2026-02-12 20:17:43+00:00,685.0,6.73,6.69,6.72,3.3700001,100.29762,32017.0,35292,0.11536529174804688,True,REGULAR,USD,put,2026-02-20
SPY260220P00686000,2026-02-12 20:17:37+00:00,686.0,7.11,7.22,7.26,3.5600002,100.2817,2841.0,3598,0.11335115173339844,True,REGULAR,USD,put,2026-02-20
SPY260220P00687000,2026-02-12 20:17:37+00:00,687.0,7.54,7.66,7.7,3.72,97.3822,2318.0,10342,0.10785804260253906,True,REGULAR,USD,put,2026-02-20
SPY260220P00688000,2026-02-12 20:15:10+00:00,688.0,7.72,8.04,8.22,3.6299996,88.753044,8544.0,10134,0.10315838256835935,True,REGULAR,USD,put,2026-02-20
SPY260220P00689000,2026-02-12 20:02:08+00:00,689.0,7.8,8.41,8.62,3.42,78.08219,3136.0,5924,0.09345388977050782,True,REGULAR,USD,put,2026-02-20
SPY260220P00690000,2026-02-12 20:17:54+00:00,690.0,9.04,9.01,9.1,4.39,94.4086,23825.0,30009,0.08326112060546878,True,REGULAR,USD,put,2026-02-20
SPY260220P00691000,2026-02-12 20:12:19+00:00,691.0,9.32,9.29,9.51,4.43,90.59304,4199.0,6636,0.06354696228027344,True,REGULAR,USD,put,2026-02-20
SPY260220P00692000,2026-02-12 20:00:00+00:00,692.0,9.46,9.86,10.11,4.14,77.81955,3276.0,4638,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00693000,2026-02-12 19:50:48+00:00,693.0,9.5,10.48,10.82,3.88,69.03915,3664.0,6186,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00694000,2026-02-12 19:50:08+00:00,694.0,10.23,11.33,11.53,4.1299996,67.70491,3797.0,5491,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00695000,2026-02-12 20:18:14+00:00,695.0,11.84,11.88,12.03,5.32,81.59509,4139.0,38138,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00696000,2026-02-12 19:59:51+00:00,696.0,12.03,12.58,12.81,5.0299997,71.85714,1017.0,4004,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00697000,2026-02-12 20:01:54+00:00,697.0,12.5,13.43,13.63,4.9,64.47369,2396.0,2700,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00698000,2026-02-12 19:49:29+00:00,698.0,13.05,14.17,14.38,5.3,68.3871,199.0,826,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00699000,2026-02-12 19:50:15+00:00,699.0,13.63,14.76,14.94,5.3900003,65.41263,55.0,2456,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00700000,2026-02-12 19:56:51+00:00,700.0,14.85,15.68,15.85,5.8200006,64.451836,773.0,5347,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00701000,2026-02-12 16:41:40+00:00,701.0,15.94,16.5,16.67,6.4299994,67.61303,21.0,745,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00702000,2026-02-12 18:03:40+00:00,702.0,19.13,17.6,17.78,8.379999,77.95348,35.0,882,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00703000,2026-02-12 19:05:15+00:00,703.0,18.33,18.61,18.78,7.7,72.4365,84.0,264,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00704000,2026-02-12 19:05:15+00:00,704.0,19.41,18.2,20.93,8.32,75.022545,14.0,113,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00705000,2026-02-12 16:56:24+00:00,705.0,22.3,20.31,20.78,9.539999,74.76488,230.0,1226,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00706000,2026-02-12 16:38:13+00:00,706.0,20.0,20.06,23.53,4.7,30.718952,12.0,49,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00707000,2026-02-12 19:05:15+00:00,707.0,22.36,21.23,23.96,7.4700003,50.167896,10.0,117,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00708000,2026-02-11 21:11:11+00:00,708.0,15.87,22.2,24.89,0.0,0.0,115.0,47,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00709000,2026-02-12 16:42:02+00:00,709.0,23.49,22.94,26.45,7.59,47.73585,10.0,4,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00710000,2026-02-12 18:11:26+00:00,710.0,26.68,25.52,26.02,8.85,49.63545,68.0,3962,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00711000,2026-02-05 20:37:46+00:00,711.0,33.55,25.25,27.87,0.0,0.0,2.0,1,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00712000,2026-02-11 19:03:50+00:00,712.0,19.49,27.38,29.46,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00713000,2026-02-12 18:52:04+00:00,713.0,28.0,27.06,30.46,7.459999,36.31937,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00714000,2026-02-12 16:54:45+00:00,714.0,30.0,28.25,30.87,8.5,39.534885,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00715000,2026-02-11 20:54:32+00:00,715.0,23.54,30.56,30.74,1.3200016,5.940601,1.0,3,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00716000,2026-02-11 15:39:04+00:00,716.0,24.8,30.0,33.46,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00717000,2026-01-30 18:19:51+00:00,717.0,28.8,31.25,33.97,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00718000,2026-02-12 16:17:47+00:00,718.0,32.12,32.06,35.45,-0.2800026,-0.8642055,12.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00719000,2026-02-03 14:34:21+00:00,719.0,23.25,33.25,35.97,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00720000,2026-02-12 17:45:02+00:00,720.0,33.4,34.06,37.46,6.210001,22.839283,31.0,39,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00723000,2026-01-30 21:00:00+00:00,723.0,30.94,37.06,40.46,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
